id,attaches
17469,"[{""name"": ""삼성전자_전자연구노트 인터페이스 연계_CP(V3.3.1)_20120807.xls"", ""path"": ""approval_2015_attachments/apr2004490/삼성전자_전자연구노트 인터페이스 연계_CP(V3.3.1)_20120807.xls""}]"
17472,"[{""name"": ""LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls"", ""path"": ""approval_2015_attachments/apr2004502/LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls""}]"
17475,"[{""name"": ""[전자결재] [ANY-인사- 0589] 하계휴가 신청.htm"", ""path"": ""approval_2015_attachments/apr2004500/[전자결재] [ANY-인사- 0589] 하계휴가 신청.htm""}]"
17476,"[{""name"": ""VENS_지재권관리시스템구축_CP(V3.3.0)_20120713.xls"", ""path"": ""approval_2015_attachments/apr2004508/VENS_지재권관리시스템구축_CP(V3.3.0)_20120713.xls""}]"
17477,"[{""name"": ""HKMC_상표관리시스템구축_CP(V3.3.0)_20120713.xls"", ""path"": ""approval_2015_attachments/apr2004507/HKMC_상표관리시스템구축_CP(V3.3.0)_20120713.xls""}]"
17484,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004515/아웃소싱인건비내역_8월(20120810).xls""}]"
17485,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004513/아웃소싱인건비내역_8월(20120810).xls""}]"
17486,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004516/아웃소싱인건비내역_8월(20120810).xls""}]"
17487,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004514/아웃소싱인건비내역_8월(20120810).xls""}]"
17488,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004517/아웃소싱인건비내역_8월(20120810).xls""}]"
17491,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004519/아웃소싱인건비내역_8월(20120810).xls""}]"
17492,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004520/아웃소싱인건비내역_8월(20120810).xls""}]"
17494,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004525/아웃소싱인건비내역_8월(20120810).xls""}]"
17496,"[{""name"": ""2012_KINPA_홈페이지_유지보수_계약서.hwp"", ""path"": ""approval_2015_attachments/apr2004524/2012_KINPA_홈페이지_유지보수_계약서.hwp""}, {""name"": ""2012_KINPA_홈페이지_유지보수_과업내용서.hwp"", ""path"": ""approval_2015_attachments/apr2004524/2012_KINPA_홈페이지_유지보수_과업내용서.hwp""}, {""name"": ""2012_KINPA_홈페이지_유지보수_특수계약조건.hwp"", ""path"": ""approval_2015_attachments/apr2004524/2012_KINPA_홈페이지_유지보수_특수계약조건.hwp""}]"
17501,"[{""name"": ""booksmba_com_20120823_130557.jpg"", ""path"": ""approval_2015_attachments/apr2004530/booksmba_com_20120823_130557.jpg""}]"
17503,"[{""name"": ""삼성전자_기술원 KMS 전자노트 구축_CP(V3.3.1)_20120807.xls"", ""path"": ""approval_2015_attachments/apr2004534/삼성전자_기술원 KMS 전자노트 구축_CP(V3.3.1)_20120807.xls""}, {""name"": ""애니파이브시스템_삼성전자 기술원KMS전자노트구축_PDF변환SW_발주서(20120823).xls"", ""path"": ""approval_2015_attachments/apr2004534/애니파이브시스템_삼성전자 기술원KMS전자노트구축_PDF변환SW_발주서(20120823).xls""}]"
17507,"[{""name"": ""2012년_8월급여대장(20120815).xls"", ""path"": ""approval_2015_attachments/apr2004537/2012년_8월급여대장(20120815).xls""}]"
17508,"[{""name"": ""중소기업기술정보진흥원_통합사업관리시스템구축_시스템구매내역(20120822).xls"", ""path"": ""approval_2015_attachments/apr2004541/중소기업기술정보진흥원_통합사업관리시스템구축_시스템구매내역(20120822).xls""}]"
17515,"[{""name"": ""애니파이브_식권사용내역(201208).xlsx"", ""path"": ""approval_2015_attachments/apr2004544/애니파이브_식권사용내역(201208).xlsx""}, {""name"": ""법인카드_사용내역보고(201208).xlsx"", ""path"": ""approval_2015_attachments/apr2004544/법인카드_사용내역보고(201208).xlsx""}]"
17516,"[{""name"": ""법인카드_사용내역보고(20120801)_신규파일.xls"", ""path"": ""approval_2015_attachments/apr2004547/법인카드_사용내역보고(20120801)_신규파일.xls""}]"
17519,"[{""name"": ""INVOICE_Anyfive_0711.jpg"", ""path"": ""approval_2015_attachments/apr2004546/INVOICE_Anyfive_0711.jpg""}]"
17526,"[{""name"": ""법인카드_사용내역보고(20120801)_김성수.xls"", ""path"": ""approval_2015_attachments/apr2004556/법인카드_사용내역보고(20120801)_김성수.xls""}]"
17527,"[{""name"": ""법인카드_사용내역보고(20120825)_편영수C.xls"", ""path"": ""approval_2015_attachments/apr2004562/법인카드_사용내역보고(20120825)_편영수C.xls""}]"
17528,"[{""name"": ""법인카드_사용내역보고(20120726).xls"", ""path"": ""approval_2015_attachments/apr2004557/법인카드_사용내역보고(20120726).xls""}, {""name"": ""법인카드_사용내역보고(20120827).xls"", ""path"": ""approval_2015_attachments/apr2004557/법인카드_사용내역보고(20120827).xls""}]"
17529,"[{""name"": ""법인카드_사용내역보고(20120829).xls"", ""path"": ""approval_2015_attachments/apr2004559/법인카드_사용내역보고(20120829).xls""}]"
17530,"[{""name"": ""법인카드_사용내역보고(20120725).xls"", ""path"": ""approval_2015_attachments/apr2004564/법인카드_사용내역보고(20120725).xls""}, {""name"": ""법인카드_사용내역보고(20120827).xls"", ""path"": ""approval_2015_attachments/apr2004564/법인카드_사용내역보고(20120827).xls""}, {""name"": ""애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx"", ""path"": ""approval_2015_attachments/apr2004564/애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx""}]"
17531,"[{""name"": ""법인카드_사용내역보고_박정균(20120827).xls"", ""path"": ""approval_2015_attachments/apr2004561/법인카드_사용내역보고_박정균(20120827).xls""}]"
17533,"[{""name"": ""동부하이텍_ERP연계_CP(V3 3 1)_20120828.xls"", ""path"": ""approval_2015_attachments/apr2004558/동부하이텍_ERP연계_CP(V3 3 1)_20120828.xls""}]"
17537,"[{""name"": ""법인카드_사용내역보고(20120825)(1).xls"", ""path"": ""approval_2015_attachments/apr2004566/법인카드_사용내역보고(20120825)(1).xls""}]"
17538,"[{""name"": ""법인카드_사용내역보고(20120829)_김은영.xls"", ""path"": ""approval_2015_attachments/apr2004569/법인카드_사용내역보고(20120829)_김은영.xls""}]"
17541,"[{""name"": ""법인카드_사용내역보고(20120801).xls"", ""path"": ""approval_2015_attachments/apr2004565/법인카드_사용내역보고(20120801).xls""}]"
17543,"[{""name"": ""법인카드_사용내역보고(20120830)_김광희_old.xls"", ""path"": ""approval_2015_attachments/apr2004573/법인카드_사용내역보고(20120830)_김광희_old.xls""}, {""name"": ""법인카드_사용내역보고(201208월).xls"", ""path"": ""approval_2015_attachments/apr2004573/법인카드_사용내역보고(201208월).xls""}]"
17544,"[{""name"": ""중소기업기술정보진흥원_원내시스템유지보수_서버_발주서(20120831).xls"", ""path"": ""approval_2015_attachments/apr2004572/중소기업기술정보진흥원_원내시스템유지보수_서버_발주서(20120831).xls""}]"
17548,"[{""name"": ""INVOICE_Anyfive_0711.jpg"", ""path"": ""approval_2015_attachments/apr2004582/INVOICE_Anyfive_0711.jpg""}]"
17560,"[{""name"": ""20120905_이태희_출장비영수증.pdf"", ""path"": ""approval_2015_attachments/apr2004590/20120905_이태희_출장비영수증.pdf""}]"
17565,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004594/아웃소싱인건비내역_8월(20120810).xls""}]"
17566,"[{""name"": ""아웃소싱인건비내역_8월(20120810).xls"", ""path"": ""approval_2015_attachments/apr2004593/아웃소싱인건비내역_8월(20120810).xls""}]"
17573,"[{""name"": ""PATNEX 2012_비용결산(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004602/PATNEX 2012_비용결산(20120910).xls""}]"
17579,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004609/아웃소싱인건비내역_9월(20120910).xls""}]"
17580,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004608/아웃소싱인건비내역_9월(20120910).xls""}]"
17581,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004610/아웃소싱인건비내역_9월(20120910).xls""}]"
17582,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004607/아웃소싱인건비내역_9월(20120910).xls""}]"
17588,"[{""name"": ""LG화학기술원_분석의뢰고도화_견적서(20120913)_송부.xls"", ""path"": ""approval_2015_attachments/apr2004615/LG화학기술원_분석의뢰고도화_견적서(20120913)_송부.xls""}]"
17589,"[{""name"": ""LG화학기술원_특허분석시스템개선프로젝트_견적서(20120911).xls"", ""path"": ""approval_2015_attachments/apr2004616/LG화학기술원_특허분석시스템개선프로젝트_견적서(20120911).xls""}]"
17590,"[{""name"": ""극지연구소_신경영시스템구축_wizPDF변환서버_발주서(20120907).xls"", ""path"": ""approval_2015_attachments/apr2004618/극지연구소_신경영시스템구축_wizPDF변환서버_발주서(20120907).xls""}]"
17591,"[{""name"": ""두산중공업_GlobalIP-분석시스템구축_CP(V3.3.1)_20120914.xls"", ""path"": ""approval_2015_attachments/apr2004622/두산중공업_GlobalIP-분석시스템구축_CP(V3.3.1)_20120914.xls""}]"
17595,"[{""name"": ""LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls"", ""path"": ""approval_2015_attachments/apr2004624/LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls""}]"
17599,"[{""name"": ""유아이미디어_전동스크린_견적서(20120904).JPG"", ""path"": ""approval_2015_attachments/apr2004630/유아이미디어_전동스크린_견적서(20120904).JPG""}]"
17600,"[{""name"": ""CotOther12585131362012091909460400001.xls"", ""path"": ""approval_2015_attachments/apr2004632/CotOther12585131362012091909460400001.xls""}, {""name"": ""동우화인켐_연구과제 시스템 구축_계약서(20120919).jpg"", ""path"": ""approval_2015_attachments/apr2004632/동우화인켐_연구과제 시스템 구축_계약서(20120919).jpg""}]"
17602,"[{""name"": ""(주)애니파이브시스템_9월11일_B.xls"", ""path"": ""approval_2015_attachments/apr2004631/(주)애니파이브시스템_9월11일_B.xls""}, {""name"": ""RemotCall ASP 서비스 가입신청서(4 0).doc"", ""path"": ""approval_2015_attachments/apr2004631/RemotCall ASP 서비스 가입신청서(4 0).doc""}]"
17607,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004635/아웃소싱인건비내역_9월(20120910).xls""}]"
17608,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004637/아웃소싱인건비내역_9월(20120910).xls""}]"
17609,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004636/아웃소싱인건비내역_9월(20120910).xls""}]"
17610,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004639/아웃소싱인건비내역_9월(20120910).xls""}]"
17611,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004638/아웃소싱인건비내역_9월(20120910).xls""}]"
17618,"[{""name"": ""동우화인켐_연구과제관리시스템구축_CP(V3.3.1)_20120919.xls"", ""path"": ""approval_2015_attachments/apr2004647/동우화인켐_연구과제관리시스템구축_CP(V3.3.1)_20120919.xls""}]"
17620,"[{""name"": ""캡처.JPG"", ""path"": ""approval_2015_attachments/apr2004645/캡처.JPG""}]"
17621,"[{""name"": ""소요비용.jpg"", ""path"": ""approval_2015_attachments/apr2004652/소요비용.jpg""}]"
17626,"[{""name"": ""제일냉풍_냉난방기공사_견적서(20120910)_최종.xls"", ""path"": ""approval_2015_attachments/apr2004656/제일냉풍_냉난방기공사_견적서(20120910)_최종.xls""}, {""name"": ""제일냉풍_냉난방기공사_계약서(20120924).ppt"", ""path"": ""approval_2015_attachments/apr2004656/제일냉풍_냉난방기공사_계약서(20120924).ppt""}]"
17627,"[{""name"": ""특허전쟁 2012_참가신청서_애니파이브시스템.doc"", ""path"": ""approval_2015_attachments/apr2004657/특허전쟁 2012_참가신청서_애니파이브시스템.doc""}]"
17632,"[{""name"": ""법인카드_사용내역보고(201209).xlsx"", ""path"": ""approval_2015_attachments/apr2004660/법인카드_사용내역보고(201209).xlsx""}, {""name"": ""애니파이브_식권사용내역(201209).xlsx"", ""path"": ""approval_2015_attachments/apr2004660/애니파이브_식권사용내역(201209).xlsx""}]"
17633,"[{""name"": ""법인카드_사용내역보고(20120926).xls"", ""path"": ""approval_2015_attachments/apr2004659/법인카드_사용내역보고(20120926).xls""}, {""name"": ""애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx"", ""path"": ""approval_2015_attachments/apr2004659/애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx""}]"
17643,"[{""name"": ""법인카드_사용내역보고(20120901)_김성수.xls"", ""path"": ""approval_2015_attachments/apr2004681/법인카드_사용내역보고(20120901)_김성수.xls""}]"
17644,"[{""name"": ""법인카드_사용내역보고(20120801)_신규파일.xls"", ""path"": ""approval_2015_attachments/apr2004678/법인카드_사용내역보고(20120801)_신규파일.xls""}]"
17645,"[{""name"": ""법인카드_사용내역보고(20120926).xls"", ""path"": ""approval_2015_attachments/apr2004683/법인카드_사용내역보고(20120926).xls""}]"
17646,"[{""name"": ""법인카드_사용내역보고(201209월).xls"", ""path"": ""approval_2015_attachments/apr2004682/법인카드_사용내역보고(201209월).xls""}]"
17658,"[{""name"": ""법인카드_사용내역보고(20120928).xls"", ""path"": ""approval_2015_attachments/apr2004700/법인카드_사용내역보고(20120928).xls""}]"
17659,"[{""name"": ""법인카드_사용내역보고_박정균(20120928).xls"", ""path"": ""approval_2015_attachments/apr2004696/법인카드_사용내역보고_박정균(20120928).xls""}]"
17660,"[{""name"": ""20120921_식대비.JPG"", ""path"": ""approval_2015_attachments/apr2004688/20120921_식대비.JPG""}]"
17661,"[{""name"": ""법인카드_사용내역보고(20120928).xls"", ""path"": ""approval_2015_attachments/apr2004684/법인카드_사용내역보고(20120928).xls""}]"
17664,"[{""name"": ""법인카드_사용내역보고_이형균(20120801).xls"", ""path"": ""approval_2015_attachments/apr2004687/법인카드_사용내역보고_이형균(20120801).xls""}]"
17675,"[{""name"": ""법인카드_사용내역보고(20120925)_편영수C.xls"", ""path"": ""approval_2015_attachments/apr2004708/법인카드_사용내역보고(20120925)_편영수C.xls""}]"
17677,"[{""name"": ""제일냉풍_냉난방기공사_견적서(20120910)_최종.xls"", ""path"": ""approval_2015_attachments/apr2004702/제일냉풍_냉난방기공사_견적서(20120910)_최종.xls""}, {""name"": ""제일냉풍_냉난방기공사_계약서(20120924).ppt"", ""path"": ""approval_2015_attachments/apr2004702/제일냉풍_냉난방기공사_계약서(20120924).ppt""}]"
17678,"[{""name"": ""애니파이브_식권사용내역(2012).xls"", ""path"": ""approval_2015_attachments/apr2004703/애니파이브_식권사용내역(2012).xls""}]"
17681,"[{""name"": ""9월달 영수증.JPG"", ""path"": ""approval_2015_attachments/apr2004713/9월달 영수증.JPG""}]"
17682,"[{""name"": ""법인카드_사용내역보고(20120926)_김은영.xls"", ""path"": ""approval_2015_attachments/apr2004711/법인카드_사용내역보고(20120926)_김은영.xls""}, {""name"": ""영수증.pptx"", ""path"": ""approval_2015_attachments/apr2004711/영수증.pptx""}]"
17683,"[{""name"": ""아웃소싱인건비내역_9월(20120910).xls"", ""path"": ""approval_2015_attachments/apr2004710/아웃소싱인건비내역_9월(20120910).xls""}]"
17685,"[{""name"": ""석식식대비_20120914.JPG"", ""path"": ""approval_2015_attachments/apr2004712/석식식대비_20120914.JPG""}]"
17690,"[{""name"": ""법인카드_사용내역보고(20120828).xls"", ""path"": ""approval_2015_attachments/apr2004721/법인카드_사용내역보고(20120828).xls""}]"
17691,"[{""name"": ""20120801_중소기업기술정보진흥원_경영정보유지보수(삼두정보기술)_계약서.doc"", ""path"": ""approval_2015_attachments/apr2004718/20120801_중소기업기술정보진흥원_경영정보유지보수(삼두정보기술)_계약서.doc""}]"
17694,"[{""name"": ""법인카드_사용내역보고(20120928).xls"", ""path"": ""approval_2015_attachments/apr2004722/법인카드_사용내역보고(20120928).xls""}]"
17696,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004728/아웃소싱인건비내역_10월(20121010).xls""}]"
17697,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004727/아웃소싱인건비내역_10월(20121010).xls""}]"
17698,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004729/아웃소싱인건비내역_10월(20121010).xls""}]"
17699,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004726/아웃소싱인건비내역_10월(20121010).xls""}]"
17704,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004737/아웃소싱인건비내역_10월(20121010).xls""}]"
17705,"[{""name"": ""LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls"", ""path"": ""approval_2015_attachments/apr2004735/LGD_특허시스템 개선_WF기능추가_CP(V3.3.0)_20120628.xls""}]"
17707,"[{""name"": ""소요비용.jpg"", ""path"": ""approval_2015_attachments/apr2004734/소요비용.jpg""}]"
17708,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004736/아웃소싱인건비내역_10월(20121010).xls""}]"
17713,"[{""name"": ""제일냉풍_냉난방기공사_견적서(20120910)_최종.xls"", ""path"": ""approval_2015_attachments/apr2004744/제일냉풍_냉난방기공사_견적서(20120910)_최종.xls""}, {""name"": ""제일냉풍_냉난방기공사_계약서(20120924).ppt"", ""path"": ""approval_2015_attachments/apr2004744/제일냉풍_냉난방기공사_계약서(20120924).ppt""}]"
17715,"[{""name"": ""중소기업기술정보진흥원_통합사업관리시스템구축_시스템구매내역(20120822).xls"", ""path"": ""approval_2015_attachments/apr2004742/중소기업기술정보진흥원_통합사업관리시스템구축_시스템구매내역(20120822).xls""}]"
17726,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004759/아웃소싱인건비내역_10월(20121010).xls""}]"
17727,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004760/아웃소싱인건비내역_10월(20121010).xls""}]"
17728,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004761/아웃소싱인건비내역_10월(20121010).xls""}]"
17734,"[{""name"": ""ANY_2012년_3분기_부가세산출(20120930).xls"", ""path"": ""approval_2015_attachments/apr2004771/ANY_2012년_3분기_부가세산출(20120930).xls""}, {""name"": ""ANY_3분기_부가세납부서.PDF"", ""path"": ""approval_2015_attachments/apr2004771/ANY_3분기_부가세납부서.PDF""}, {""name"": ""ANY_3분기_부가세신고서.PDF"", ""path"": ""approval_2015_attachments/apr2004771/ANY_3분기_부가세신고서.PDF""}]"
17736,"[{""name"": ""IP서비스업체_부스참여_안내문.doc"", ""path"": ""approval_2015_attachments/apr2004767/IP서비스업체_부스참여_안내문.doc""}]"
17738,"[{""name"": ""LG화학기술원_분석시스템 고도화_계약서(20121023).jpg"", ""path"": ""approval_2015_attachments/apr2004768/LG화학기술원_분석시스템 고도화_계약서(20121023).jpg""}]"
17739,"[{""name"": ""지적재산권 관리 시스템 구축 계약서_(애니파이브-LS글로벌)_매입.doc"", ""path"": ""approval_2015_attachments/apr2004770/지적재산권 관리 시스템 구축 계약서_(애니파이브-LS글로벌)_매입.doc""}]"
17744,"[{""name"": ""2012년_10월급여대장(20121015).xls"", ""path"": ""approval_2015_attachments/apr2004776/2012년_10월급여대장(20121015).xls""}]"
17747,"[{""name"": ""한국한의학연구원_통합연구관리시스템 기능개선용역_계약서(20121024).TIF"", ""path"": ""approval_2015_attachments/apr2004775/한국한의학연구원_통합연구관리시스템 기능개선용역_계약서(20121024).TIF""}]"
17751,"[{""name"": ""법인카드_사용내역보고(20121025).xls"", ""path"": ""approval_2015_attachments/apr2004789/법인카드_사용내역보고(20121025).xls""}]"
17752,"[{""name"": ""법인카드_사용내역보고(20121025).xls"", ""path"": ""approval_2015_attachments/apr2004787/법인카드_사용내역보고(20121025).xls""}]"
17753,"[{""name"": ""(현대정보기술_애니파이브)ETRI_스마트워크를 위한 R&BD 플랫폼 혁신사업(2차) 사업_견적서_2안.xls"", ""path"": ""approval_2015_attachments/apr2004782/(현대정보기술_애니파이브)ETRI_스마트워크를 위한 R&BD 플랫폼 혁신사업(2차) 사업_견적서_2안.xls""}]"
17754,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004781/아웃소싱인건비내역_10월(20121010).xls""}]"
17755,"[{""name"": ""구매_ 제품구매_발주서_경상대학교(20120629).xls"", ""path"": ""approval_2015_attachments/apr2004786/구매_ 제품구매_발주서_경상대학교(20120629).xls""}]"
17756,"[{""name"": ""동우화인켐_사용내역보고(20121017).xls"", ""path"": ""approval_2015_attachments/apr2004780/동우화인켐_사용내역보고(20121017).xls""}]"
17757,"[{""name"": ""별첨1.견적서(20120820)_최종.pdf"", ""path"": ""approval_2015_attachments/apr2004784/별첨1.견적서(20120820)_최종.pdf""}, {""name"": ""애니파이브시스템_인테리어공사_계약서(20120828).hwp"", ""path"": ""approval_2015_attachments/apr2004784/애니파이브시스템_인테리어공사_계약서(20120828).hwp""}]"
17760,"[{""name"": ""법인카드_사용내역보고_이형균(20120801).xls"", ""path"": ""approval_2015_attachments/apr2004790/법인카드_사용내역보고_이형균(20120801).xls""}]"
17763,"[{""name"": ""동우화인켐_연구과제관리시스템구축_CP(V3.3.1)_20120919.xls"", ""path"": ""approval_2015_attachments/apr2004792/동우화인켐_연구과제관리시스템구축_CP(V3.3.1)_20120919.xls""}, {""name"": ""동우화인켐_연구과제시스템구축_간트차트구매_발주서(20121026).doc"", ""path"": ""approval_2015_attachments/apr2004792/동우화인켐_연구과제시스템구축_간트차트구매_발주서(20121026).doc""}]"
17769,"[{""name"": ""애니파이브_식권사용내역(201210).xlsx"", ""path"": ""approval_2015_attachments/apr2004797/애니파이브_식권사용내역(201210).xlsx""}, {""name"": ""법인카드_사용내역보고(201210).xlsx"", ""path"": ""approval_2015_attachments/apr2004797/법인카드_사용내역보고(201210).xlsx""}]"
17770,"[{""name"": ""법인카드_사용내역보고(20120801)_신규파일.xls"", ""path"": ""approval_2015_attachments/apr2004801/법인카드_사용내역보고(20120801)_신규파일.xls""}]"
17771,"[{""name"": ""LG화학기술원_분석의뢰고도화_CP(V1.2)_20121026.xls"", ""path"": ""approval_2015_attachments/apr2004802/LG화학기술원_분석의뢰고도화_CP(V1.2)_20121026.xls""}]"
17774,"[{""name"": ""법인카드_사용내역보고(20121001)_김성수.xls"", ""path"": ""approval_2015_attachments/apr2004798/법인카드_사용내역보고(20121001)_김성수.xls""}]"
17777,"[{""name"": ""애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx"", ""path"": ""approval_2015_attachments/apr2004806/애니파이브_식권사용내역(LG화학기술원 상반기실험실자동화구축).xlsx""}, {""name"": ""애니파이브_식권사용내역(LG화학기술원 분석시스템 고도화).xlsx"", ""path"": ""approval_2015_attachments/apr2004806/애니파이브_식권사용내역(LG화학기술원 분석시스템 고도화).xlsx""}, {""name"": ""법인카드_사용내역보고(20121030).xls"", ""path"": ""approval_2015_attachments/apr2004806/법인카드_사용내역보고(20121030).xls""}]"
17778,"[{""name"": ""법인카드_사용내역보고(201210월).xls"", ""path"": ""approval_2015_attachments/apr2004805/법인카드_사용내역보고(201210월).xls""}]"
17780,"[{""name"": ""견적서_1210-0084__애니파이브시스템_상표출원2건.pdf"", ""path"": ""approval_2015_attachments/apr2004812/견적서_1210-0084__애니파이브시스템_상표출원2건.pdf""}]"
17781,"[{""name"": ""LG이노텍 특허시스템 재구축_특허패키지_발주서(20121030).jpg.pdf"", ""path"": ""approval_2015_attachments/apr2004808/LG이노텍 특허시스템 재구축_특허패키지_발주서(20121030).jpg.pdf""}]"
17782,"[{""name"": ""LG이노텍 특허시스템 재구축_계약서(20121030).jpg"", ""path"": ""approval_2015_attachments/apr2004807/LG이노텍 특허시스템 재구축_계약서(20121030).jpg""}]"
17784,"[{""name"": ""법인카드_사용내역보고(20121025).xls"", ""path"": ""approval_2015_attachments/apr2004813/법인카드_사용내역보고(20121025).xls""}]"
17786,"[{""name"": ""법인카드_사용내역보고(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004816/법인카드_사용내역보고(20121031).xls""}]"
17788,"[{""name"": ""법인카드_사용내역보고(20121026).xls"", ""path"": ""approval_2015_attachments/apr2004814/법인카드_사용내역보고(20121026).xls""}]"
17789,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004817/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_서버랙_발주서(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004817/연구개발특구지원본부_연구개발특구사업관리시스템구축_서버랙_발주서(20121031).xls""}]"
17790,"[{""name"": ""법인카드_사용내역보고(20121028).xls"", ""path"": ""approval_2015_attachments/apr2004825/법인카드_사용내역보고(20121028).xls""}]"
17791,"[{""name"": ""20121024_기술유출방지사업 포털 개발  용역 계약서_최종.doc"", ""path"": ""approval_2015_attachments/apr2004823/20121024_기술유출방지사업 포털 개발  용역 계약서_최종.doc""}]"
17793,"[{""name"": ""기정원_기술유출방지사업_CP(V3.3.1)_20121101.xls"", ""path"": ""approval_2015_attachments/apr2004822/기정원_기술유출방지사업_CP(V3.3.1)_20121101.xls""}]"
17794,"[{""name"": ""기정원_기술유출방지사업_CP(V3.3.1)_20121101.xls"", ""path"": ""approval_2015_attachments/apr2004824/기정원_기술유출방지사업_CP(V3.3.1)_20121101.xls""}]"
17799,"[{""name"": ""석식식대비_201210.JPG"", ""path"": ""approval_2015_attachments/apr2004834/석식식대비_201210.JPG""}]"
17800,"[{""name"": ""애니파이브시스템-결재요청서.xls"", ""path"": ""approval_2015_attachments/apr2004831/애니파이브시스템-결재요청서.xls""}]"
17801,"[{""name"": ""애니파이브시스템-결재요청서.xls"", ""path"": ""approval_2015_attachments/apr2004832/애니파이브시스템-결재요청서.xls""}]"
17802,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004830/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_JEUS외_발주서(201211102).xls"", ""path"": ""approval_2015_attachments/apr2004830/연구개발특구지원본부_연구개발특구사업관리시스템구축_JEUS외_발주서(201211102).xls""}]"
